id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_limit_rupiah,total_spending,transaction_count,kategori,overbudget
3364,1963,Visa,Debit,4714171193381622,11/2024,214,YES,1,18384.0,06/2007,2009,No,294144000.0,17297120.0,30.0,Boros,True
4565,1963,Visa,Credit,4845860911762398,12/2023,234,YES,1,20700.0,09/2004,2012,No,331200000.0,17297120.0,30.0,Boros,True
1381,764,Mastercard,Debit,5445576229804926,11/2021,764,YES,1,20467.0,02/2018,2018,No,327472000.0,4170240.0,5.0,Normal,False
286,764,Visa,Debit,4127768354829504,04/2020,462,YES,1,16109.0,01/2011,2011,No,257744000.0,4170240.0,5.0,Normal,False
3727,764,Amex,Credit,388934759336158,12/2024,161,YES,1,13900.0,07/2005,2012,No,222400000.0,4170240.0,5.0,Normal,False
1910,764,Visa,Credit,4066658055142804,01/2022,743,YES,1,4400.0,02/2020,2020,No,70400000.0,4170240.0,5.0,Normal,False
2136,213,Amex,Credit,343322895436234,02/2024,863,YES,2,20400.0,03/2007,2010,No,326400000.0,3467040.0,8.0,Normal,False
5291,213,Mastercard,Debit,5245186032047233,05/2023,952,YES,2,18074.0,10/2014,2014,No,289184000.0,3467040.0,8.0,Normal,False
1639,213,Mastercard,Debit,5257903366583683,05/2024,911,YES,1,37778.0,02/2020,2020,No,604448000.0,3467040.0,8.0,Normal,False
4954,410,Mastercard,Debit,5568241893888014,01/2015,382,YES,2,26822.0,10/2001,2007,No,429152000.0,564160.0,3.0,Normal,False
2801,410,Visa,Credit,4599206670491662,10/2006,819,YES,2,15000.0,05/1998,2008,No,240000000.0,564160.0,3.0,Normal,False
1221,1685,Mastercard,Debit,5638911805485528,02/2023,857,YES,1,8451.0,02/2010,2010,No,135216000.0,-369760.0,5.0,Hemat,False
5613,1685,Mastercard,Debit (Prepaid),5456998274620242,07/2021,314,YES,2,26.0,11/2010,2017,No,416000.0,-369760.0,5.0,Hemat,False
1253,225,Visa,Debit,4556097032146114,12/2020,779,YES,1,20661.0,02/2010,2010,No,330576000.0,2450720.0,3.0,Normal,False
4382,225,Visa,Debit,4558358311758359,08/2018,143,YES,2,16523.0,08/2011,2011,No,264368000.0,2450720.0,3.0,Normal,False
432,225,Discover,Credit,6544507337530475,09/2023,953,YES,2,16600.0,01/2020,2020,No,265600000.0,2450720.0,3.0,Normal,False
4780,225,Mastercard,Credit,5388982948934434,09/2023,283,YES,2,14300.0,09/2010,2010,No,228800000.0,2450720.0,3.0,Normal,False
608,1210,Mastercard,Debit,5263958724423367,01/2020,206,YES,2,6824.0,01/2020,2020,No,109184000.0,3728800.0,6.0,Normal,False
4606,1210,Mastercard,Debit,5690113878914790,07/2023,318,YES,1,10589.0,09/2006,2015,No,169424000.0,3728800.0,6.0,Normal,False
4846,1210,Amex,Credit,347615356543698,10/2020,81,YES,2,8600.0,09/2013,2013,No,137600000.0,3728800.0,6.0,Normal,False
3403,1210,Visa,Debit,4389969412017990,12/2020,347,YES,1,26982.0,06/2008,2008,No,431712000.0,3728800.0,6.0,Normal,False
1911,1336,Visa,Credit,4222289017221450,02/2020,875,YES,2,15000.0,02/2020,2020,No,240000000.0,0.0,0.0,Hemat,False
5400,576,Amex,Credit,378670171942097,04/2023,589,YES,2,8100.0,11/2004,2011,No,129600000.0,2652800.0,5.0,Normal,False
5664,576,Visa,Debit,4869825437648368,02/2022,137,YES,1,26471.0,11/2011,2011,No,423536000.0,2652800.0,5.0,Normal,False
4624,576,Visa,Debit,4930515907295210,08/2022,813,NO,1,37656.0,09/2006,2010,No,602496000.0,2652800.0,5.0,Normal,False
5968,576,Mastercard,Debit,5080123024859107,08/2022,528,YES,2,27947.0,12/2009,2011,No,447152000.0,2652800.0,5.0,Normal,False
3057,576,Mastercard,Debit,5940844230264571,01/2024,441,YES,1,29465.0,05/2010,2010,No,471440000.0,2652800.0,5.0,Normal,False
3600,576,Visa,Debit,4067511304922463,07/2020,377,YES,1,21070.0,06/2015,2015,No,337120000.0,2652800.0,5.0,Normal,False
2384,576,Mastercard,Debit,5355091629499190,01/2021,945,YES,2,27537.0,03/2019,2019,No,440592000.0,2652800.0,5.0,Normal,False
4969,1677,Mastercard,Debit,5650667533582383,04/2022,228,YES,2,13404.0,10/2002,2018,No,214464000.0,4984160.0,6.0,Normal,False
324,1677,Visa,Credit,4051794996672546,10/2024,375,YES,2,2400.0,01/2013,2013,No,38400000.0,4984160.0,6.0,Normal,False
3080,1969,Visa,Debit,4288810793226677,02/2015,453,YES,1,3016.0,05/2010,2011,No,48256000.0,13643840.0,15.0,Boros,True
5549,1969,Visa,Debit,4179498334263775,10/2020,254,YES,2,32809.0,11/2008,2010,No,524944000.0,13643840.0,15.0,Boros,True
4934,1969,Mastercard,Debit,5146650564715215,08/2024,331,YES,2,16519.0,10/1998,2015,No,264304000.0,13643840.0,15.0,Boros,True
4231,1969,Visa,Debit,4575344947327711,12/2016,350,NO,2,28759.0,08/2007,2014,No,460144000.0,13643840.0,15.0,Boros,True
4981,1969,Discover,Credit,6242287666379868,01/2022,946,YES,1,12300.0,10/2003,2010,No,196800000.0,13643840.0,15.0,Boros,True
4142,1431,Visa,Credit,4470331095113773,03/2012,388,YES,2,4900.0,08/2004,2010,No,78400000.0,0.0,0.0,Hemat,False
1912,558,Visa,Debit,4313544946550444,07/2024,107,YES,1,8980.0,02/2020,2020,No,143680000.0,0.0,0.0,Hemat,False
1640,558,Mastercard,Debit,5266232958018519,02/2020,481,YES,1,3402.0,02/2020,2020,No,54432000.0,0.0,0.0,Hemat,False
848,558,Visa,Credit,4405672576511692,12/2022,400,YES,2,8800.0,01/2020,2020,No,140800000.0,0.0,0.0,Hemat,False
1254,1482,Visa,Debit,4474303260979464,10/2021,877,YES,2,34877.0,02/2010,2012,No,558032000.0,3260000.0,7.0,Normal,False
5017,1295,Visa,Credit,4892675252828860,02/2024,823,YES,1,9900.0,10/2004,2014,No,158400000.0,13618560.0,22.0,Boros,True
3318,1295,Mastercard,Debit,5253054637336998,05/2020,162,YES,2,11382.0,06/2006,2009,No,182112000.0,13618560.0,22.0,Boros,True
2949,1295,Visa,Credit,4019889574171579,08/2023,866,YES,1,7500.0,05/2007,2009,No,120000000.0,13618560.0,22.0,Boros,True
609,1295,Mastercard,Debit (Prepaid),5503241746944920,02/2020,950,YES,1,72.0,01/2020,2020,No,1152000.0,13618560.0,22.0,Boros,True
5567,1468,Mastercard,Debit,5925067526898309,12/2020,442,YES,1,26764.0,11/2009,2014,No,428224000.0,0.0,0.0,Hemat,False
3058,1468,Mastercard,Debit,5820539169400556,10/2010,359,YES,1,32035.0,05/2010,2014,No,512560000.0,0.0,0.0,Hemat,False
4854,538,Mastercard,Debit,5914363154867761,12/2014,861,YES,1,11906.0,09/2013,2013,No,190496000.0,4134400.0,11.0,Normal,False
5441,538,Visa,Credit,4648780918814877,06/2020,520,YES,2,7000.0,11/2005,2018,No,112000000.0,4134400.0,11.0,Normal,False
4161,538,Mastercard,Debit,5885105668024939,12/2014,750,YES,2,6993.0,08/2005,2016,No,111888000.0,4134400.0,11.0,Normal,False
2396,538,Visa,Debit,4071964441964383,03/2013,333,YES,2,1513.0,04/1994,2019,No,24208000.0,4134400.0,11.0,Normal,False
1319,748,Mastercard,Debit,5811894674904856,06/2022,745,YES,1,18204.0,02/2013,2013,No,291264000.0,16833600.0,3.0,Boros,True
2763,748,Mastercard,Debit,5448937090820055,01/2017,848,YES,1,20067.0,04/2016,2016,No,321072000.0,16833600.0,3.0,Boros,True
1067,748,Visa,Credit,4036090740222579,12/2020,776,YES,1,14400.0,02/2005,2012,No,230400000.0,16833600.0,3.0,Boros,True
1641,1068,Mastercard,Debit,5479410872087399,02/2020,738,YES,1,11355.0,02/2020,2020,No,181680000.0,0.0,0.0,Hemat,False
5343,1068,Visa,Debit,4219340435245396,07/2023,98,YES,1,10448.0,10/2019,2019,No,167168000.0,0.0,0.0,Hemat,False
849,1068,Visa,Debit,4376981113186962,12/2024,50,YES,1,11573.0,01/2020,2020,No,185168000.0,0.0,0.0,Hemat,False
2967,41,Mastercard,Debit (Prepaid),5383108155927187,05/2021,298,YES,1,83.0,05/2008,2011,No,1328000.0,0.0,0.0,Hemat,False
3213,807,Visa,Debit,4261622382091222,03/2023,482,NO,1,30903.0,06/1999,2008,No,494448000.0,4423040.0,9.0,Normal,False
4889,807,Visa,Debit (Prepaid),4303264440429387,06/2021,41,YES,1,91.0,09/2015,2015,No,1456000.0,4423040.0,9.0,Normal,False
5299,807,Visa,Debit (Prepaid),4822827268715842,06/2020,941,YES,1,62.0,10/2014,2014,No,992000.0,4423040.0,9.0,Normal,False
2813,1430,Mastercard,Debit,5779613966623147,12/2024,870,YES,2,1936.0,05/2001,2010,No,30976000.0,3635360.0,4.0,Normal,False
2074,1430,Visa,Credit,4243024246722814,01/2022,583,YES,1,9100.0,03/2004,2010,No,145600000.0,3635360.0,4.0,Normal,False
4383,1430,Visa,Debit,4305528629844067,01/2021,143,NO,2,25726.0,08/2011,2011,No,411616000.0,3635360.0,4.0,Normal,False
66,1430,Discover,Credit,6955304802437571,03/2020,792,YES,1,12200.0,01/2005,2013,No,195200000.0,3635360.0,4.0,Normal,False
3987,1430,Visa,Credit,4369343670589371,10/2022,814,YES,2,400.0,07/2011,2011,No,6400000.0,3635360.0,4.0,Normal,False
4110,1873,Mastercard,Debit,5359861682152634,02/2021,722,YES,2,20042.0,08/2002,2006,No,320672000.0,7373280.0,17.0,Boros,True
4741,1873,Visa,Credit,4745779615480432,07/2016,502,YES,1,7700.0,09/2009,2009,No,123200000.0,7373280.0,17.0,Boros,True
306,1873,Visa,Debit (Prepaid),4329819283337925,12/2024,529,NO,2,60.0,01/2012,2012,No,960000.0,7373280.0,17.0,Boros,True
1642,204,Mastercard,Debit,5190461528175420,02/2020,4,YES,2,18725.0,02/2020,2020,No,299600000.0,0.0,0.0,Hemat,False
1913,424,Visa,Credit,4389517849777066,05/2021,53,YES,1,11100.0,02/2020,2020,No,177600000.0,0.0,0.0,Hemat,False
610,424,Mastercard,Debit,5000442144363524,06/2022,674,YES,2,38.0,01/2020,2020,No,608000.0,0.0,0.0,Hemat,False
5052,980,Mastercard,Debit,5649821845348821,04/2020,169,YES,1,14185.0,10/2006,2006,No,226960000.0,3212160.0,6.0,Normal,False
181,980,Visa,Debit,4308765406643901,08/2011,699,YES,1,16094.0,01/2008,2010,No,257504000.0,3212160.0,6.0,Normal,False
1643,980,Mastercard,Debit,5957544477315197,07/2021,463,YES,1,26819.0,02/2020,2020,No,429104000.0,3212160.0,6.0,Normal,False
2454,980,Amex,Credit,338659584396426,10/2021,68,YES,2,14600.0,04/2004,2013,No,233600000.0,3212160.0,6.0,Normal,False
6059,980,Visa,Credit,4289189526229154,02/2021,488,YES,2,5800.0,12/2011,2011,No,92800000.0,3212160.0,6.0,Normal,False
4855,980,Mastercard,Debit,5704958659332156,04/2016,568,YES,1,16789.0,09/2013,2013,No,268624000.0,3212160.0,6.0,Normal,False
4409,980,Mastercard,Debit,5673842014857957,09/2020,763,YES,1,14213.0,08/2013,2013,No,227408000.0,3212160.0,6.0,Normal,False
4919,1415,Visa,Credit,4344540573987357,01/2021,594,YES,2,6400.0,09/2018,2018,No,102400000.0,0.0,0.0,Hemat,False
850,600,Visa,Debit,4628407111158555,04/2020,458,YES,1,18373.0,01/2020,2020,No,293968000.0,0.0,0.0,Hemat,False
4328,652,Mastercard,Debit,5517224248010481,12/2024,348,YES,1,16203.0,08/2010,2010,No,259248000.0,3378400.0,10.0,Normal,False
2502,652,Amex,Credit,399097109736535,12/2023,311,YES,2,16500.0,04/2006,2016,No,264000000.0,3378400.0,10.0,Normal,False
4293,652,Mastercard,Debit,5481971913958210,07/2023,8,YES,1,19962.0,08/2009,2012,No,319392000.0,3378400.0,10.0,Normal,False
4607,652,Mastercard,Debit (Prepaid),5402354343498416,02/2020,437,YES,2,52.0,09/2006,2011,No,832000.0,3378400.0,10.0,Normal,False
1197,652,Visa,Debit,4493414838028913,02/2020,504,YES,2,2045.0,02/2009,2014,No,32720000.0,3378400.0,10.0,Normal,False
1255,652,Visa,Debit,4874919817321914,02/2023,392,YES,2,21607.0,02/2010,2018,No,345712000.0,3378400.0,10.0,Normal,False
5492,1129,Mastercard,Debit,5988252449836290,01/2015,438,YES,2,18109.0,11/2007,2010,No,289744000.0,14093920.0,12.0,Boros,True
102,1129,Mastercard,Debit,5874992802287595,05/2020,256,YES,1,14802.0,01/2006,2008,No,236832000.0,14093920.0,12.0,Boros,True
2677,1129,Mastercard,Credit,5744954381314398,06/2022,501,YES,1,7600.0,04/2011,2011,No,121600000.0,14093920.0,12.0,Boros,True
5852,885,Discover,Credit,6566463560968460,06/2021,495,YES,1,9000.0,12/2006,2006,No,144000000.0,2087360.0,7.0,Normal,False
5086,885,Mastercard,Debit (Prepaid),5231994842307044,05/2023,580,YES,1,63.0,10/2007,2013,No,1008000.0,2087360.0,7.0,Normal,False
6005,885,Mastercard,Debit,5049088411909571,11/2022,311,YES,2,7784.0,12/2010,2014,No,124544000.0,2087360.0,7.0,Normal,False
4256,1899,Mastercard,Debit,5916336011141361,11/2009,356,YES,1,29761.0,08/2008,2010,No,476176000.0,2632160.0,8.0,Normal,False
5969,1899,Mastercard,Debit (Prepaid),5337733184380403,04/2023,710,YES,1,64.0,12/2009,2011,No,1024000.0,2632160.0,8.0,Normal,False
3365,1369,Visa,Credit,4182511939315930,11/2020,806,YES,2,9000.0,06/2007,2009,No,144000000.0,2446560.0,10.0,Normal,False
5792,1369,Mastercard,Debit,5168890534725782,10/2024,731,YES,2,14716.0,12/2003,2012,No,235456000.0,2446560.0,10.0,Normal,False
3059,1057,Mastercard,Debit,5057040773022396,09/2015,546,YES,1,23395.0,05/2010,2020,No,374320000.0,0.0,0.0,Hemat,False
5464,1302,Mastercard,Debit,5867658090755003,02/2024,205,YES,1,9883.0,11/2006,2010,No,158128000.0,6232320.0,7.0,Boros,True
3203,1302,Mastercard,Debit,5129159719934931,02/2020,886,NO,1,8993.0,05/2019,2019,No,143888000.0,6232320.0,7.0,Boros,True
5632,1302,Visa,Credit,4893597498035434,04/2020,242,YES,2,7900.0,11/2010,2015,No,126400000.0,6232320.0,7.0,Boros,True
3972,1302,Mastercard,Debit (Prepaid),5879022986680568,10/2022,616,YES,2,13.0,07/2011,2014,No,208000.0,6232320.0,7.0,Boros,True
3871,415,Visa,Credit,4150374459354985,05/2023,806,YES,1,9400.0,07/2008,2012,No,150400000.0,748480.0,5.0,Normal,False
5344,415,Visa,Credit,4678217870259696,11/2024,760,YES,2,8000.0,10/2019,2019,No,128000000.0,748480.0,5.0,Normal,False
3225,415,Mastercard,Debit,5411021821466207,01/2021,274,YES,1,17527.0,06/2001,2005,No,280432000.0,748480.0,5.0,Normal,False
6088,415,Mastercard,Debit,5266997540698930,02/2022,791,YES,1,11818.0,12/2013,2013,No,189088000.0,748480.0,5.0,Normal,False
2348,83,Visa,Credit,4522988269777230,12/2023,288,YES,2,11600.0,03/2015,2015,No,185600000.0,0.0,0.0,Hemat,False
851,1093,Visa,Credit,4814923765143603,09/2021,535,YES,1,12600.0,01/2020,2020,No,201600000.0,0.0,0.0,Hemat,False
5198,28,Mastercard,Debit,5428995792004092,01/2021,800,NO,1,13896.0,10/2010,2010,No,222336000.0,12766400.0,4.0,Boros,True
2678,28,Mastercard,Credit,5623379608463304,01/2024,922,YES,1,16400.0,04/2011,2011,No,262400000.0,12766400.0,4.0,Boros,True
2568,28,Mastercard,Debit,5957565102001219,03/2015,686,YES,2,29717.0,04/2008,2008,No,475472000.0,12766400.0,4.0,Boros,True
852,28,Visa,Debit,4342002053844654,04/2024,263,YES,1,17431.0,01/2020,2020,No,278896000.0,12766400.0,4.0,Boros,True
5529,33,Mastercard,Debit,5059695419276531,03/2022,447,YES,2,11584.0,11/2008,2012,No,185344000.0,7688480.0,13.0,Boros,True
1357,33,Mastercard,Credit,5773848829447492,07/2016,833,YES,2,9000.0,02/2015,2015,No,144000000.0,7688480.0,13.0,Boros,True
5120,33,Mastercard,Credit,5573389122398768,02/2020,526,YES,1,7400.0,10/2008,2009,No,118400000.0,7688480.0,13.0,Boros,True
2252,33,Mastercard,Debit,5589655270470549,09/2017,213,YES,2,13829.0,03/2010,2016,No,221264000.0,7688480.0,13.0,Boros,True
2404,33,Mastercard,Debit,5121416562354073,04/2024,857,YES,2,4589.0,04/1999,2011,No,73424000.0,7688480.0,13.0,Boros,True
4742,1646,Visa,Credit,4986044513118660,03/2022,231,YES,2,9000.0,09/2009,2011,No,144000000.0,469280.0,3.0,Normal,False
5652,1646,Mastercard,Credit,5207616824194251,05/2022,511,YES,2,9900.0,11/2011,2011,No,158400000.0,469280.0,3.0,Normal,False
2276,1646,Mastercard,Debit,5298309501417982,08/2021,208,YES,1,11153.0,03/2011,2011,No,178448000.0,469280.0,3.0,Normal,False
5314,1646,Mastercard,Debit,5234825249935945,04/2018,625,NO,1,10671.0,10/2016,2016,No,170736000.0,469280.0,3.0,Normal,False
4045,1646,Mastercard,Debit,5887429452492053,10/2024,119,NO,1,12470.0,07/2016,2016,No,199520000.0,469280.0,3.0,Normal,False
1644,1847,Mastercard,Credit,5867570165176438,03/2023,549,YES,2,8700.0,02/2020,2020,No,139200000.0,0.0,0.0,Hemat,False
310,1152,Discover,Credit,6994498161251218,04/2024,477,YES,1,7200.0,01/2013,2013,No,115200000.0,0.0,0.0,Hemat,False
6080,134,Amex,Credit,307803547813264,04/2021,18,YES,2,4700.0,12/2013,2013,No,75200000.0,275520.0,1.0,Normal,False
5991,134,Amex,Credit,390245051618518,07/2012,198,YES,2,10400.0,12/2010,2013,No,166400000.0,275520.0,1.0,Normal,False
6120,134,Mastercard,Credit,5270343966236915,08/2022,997,YES,1,9400.0,12/2016,2016,No,150400000.0,275520.0,1.0,Normal,False
611,134,Mastercard,Debit,5633930742392356,02/2020,560,YES,1,27290.0,01/2020,2020,No,436640000.0,275520.0,1.0,Normal,False
853,188,Visa,Debit (Prepaid),4395456828660430,01/2020,402,YES,1,68.0,01/2020,2020,No,1088000.0,0.0,0.0,Hemat,False
854,188,Visa,Debit,4012324054921748,05/2020,701,YES,2,41713.0,01/2020,2020,No,667408000.0,0.0,0.0,Hemat,False
2242,220,Amex,Credit,314281190779481,03/2023,430,YES,1,17200.0,03/2010,2015,No,275200000.0,4129280.0,4.0,Normal,False
3954,220,Visa,Debit,4604354040195938,05/2020,401,YES,1,23018.0,07/2010,2018,No,368288000.0,4129280.0,4.0,Normal,False
1645,220,Mastercard,Debit (Prepaid),5423661517740499,04/2022,925,YES,1,2.0,02/2020,2020,No,32000.0,4129280.0,4.0,Normal,False
2697,220,Mastercard,Credit,5572404956005534,12/2024,905,YES,3,23500.0,04/2012,2012,No,376000000.0,4129280.0,4.0,Normal,False
4043,1343,Amex,Credit,356195833030022,02/2022,538,YES,1,5300.0,07/2016,2016,No,84800000.0,0.0,0.0,Hemat,False
612,1343,Mastercard,Debit,5197164080750347,12/2022,636,NO,2,12738.0,01/2020,2020,No,203808000.0,0.0,0.0,Hemat,False
855,1343,Visa,Credit,4773629437759091,06/2022,576,YES,1,8700.0,01/2020,2020,No,139200000.0,0.0,0.0,Hemat,False
856,1343,Visa,Debit,4361605243954258,05/2021,833,YES,2,5752.0,01/2020,2020,No,92032000.0,0.0,0.0,Hemat,False
2329,1930,Mastercard,Debit,5965080957028592,11/2020,934,YES,1,15416.0,03/2014,2014,No,246656000.0,0.0,0.0,Hemat,False
613,1930,Mastercard,Debit (Prepaid),5974769461650566,05/2023,718,YES,1,73.0,01/2020,2020,No,1168000.0,0.0,0.0,Hemat,False
614,1930,Mastercard,Credit,5298746204483252,10/2022,840,YES,1,15700.0,01/2020,2020,No,251200000.0,0.0,0.0,Hemat,False
1646,1260,Mastercard,Credit,5302098419670472,05/2021,517,YES,1,10100.0,02/2020,2020,No,161600000.0,0.0,0.0,Hemat,False
6081,1260,Amex,Credit,362698516441740,07/2024,439,YES,2,0.0,12/2013,2013,No,0.0,0.0,0.0,Hemat,False
857,1260,Visa,Credit,4010376046923246,07/2022,312,YES,1,11000.0,01/2020,2020,No,176000000.0,0.0,0.0,Hemat,False
3773,96,Mastercard,Credit,5718500802654438,12/2024,293,YES,1,18300.0,07/2006,2008,No,292800000.0,33454240.0,37.0,Boros,True
3695,96,Mastercard,Debit,5481724154378262,04/2023,952,YES,2,19959.0,07/2003,2013,No,319344000.0,33454240.0,37.0,Boros,True
361,96,Visa,Credit,4304215035213802,10/2020,370,YES,2,24300.0,01/2017,2017,No,388800000.0,33454240.0,37.0,Boros,True
5175,96,Visa,Credit,4395260796436247,07/2021,152,NO,2,18900.0,10/2009,2013,No,302400000.0,33454240.0,37.0,Boros,True
4878,1166,Visa,Debit,4890865865158493,11/2014,441,YES,1,14574.0,09/2014,2014,No,233184000.0,5210880.0,11.0,Boros,False
1222,1166,Mastercard,Credit,5702377806791449,08/2021,548,YES,2,14100.0,02/2010,2010,No,225600000.0,5210880.0,11.0,Boros,False
5822,1166,Visa,Debit,4867627629631267,12/2012,333,YES,2,23737.0,12/2004,2010,No,379792000.0,5210880.0,11.0,Boros,False
2649,1533,Mastercard,Credit,5946485614560585,04/2021,261,YES,1,11800.0,04/2010,2013,No,188800000.0,8219200.0,7.0,Boros,True
3097,1533,Mastercard,Debit,5118758087775711,06/2022,993,YES,2,27594.0,05/2011,2011,No,441504000.0,8219200.0,7.0,Boros,True
4625,1533,Visa,Credit,4126905879157834,03/2023,238,YES,2,15300.0,09/2006,2010,No,244800000.0,8219200.0,7.0,Boros,True
858,88,Visa,Credit,4840341118663097,04/2024,876,YES,1,4800.0,01/2020,2020,No,76800000.0,0.0,0.0,Hemat,False
3226,1451,Mastercard,Debit,5004479479624202,06/2024,206,YES,1,34319.0,06/2001,2013,No,549104000.0,13554560.0,14.0,Boros,True
3790,1451,Visa,Debit,4169042875650887,04/2013,941,YES,2,10831.0,07/2006,2011,No,173296000.0,13554560.0,14.0,Boros,True
250,1451,Visa,Debit,4138363239181107,03/2023,48,YES,1,20475.0,01/2010,2015,No,327600000.0,13554560.0,14.0,Boros,True
5530,1451,Mastercard,Credit,5570191239646204,03/2015,625,NO,2,6500.0,11/2008,2011,No,104000000.0,13554560.0,14.0,Boros,True
6006,57,Mastercard,Debit,5134306678651092,02/2020,796,YES,2,17614.0,12/2010,2013,No,281824000.0,1547840.0,4.0,Normal,False
6069,1335,Mastercard,Debit,5260369873454704,12/2020,963,YES,2,51133.0,12/2012,2012,No,818128000.0,0.0,0.0,Hemat,False
615,1335,Mastercard,Debit (Prepaid),5893866156194799,07/2024,421,YES,1,115.0,01/2020,2020,No,1840000.0,0.0,0.0,Hemat,False
2330,1335,Mastercard,Debit (Prepaid),5771619649186816,09/2020,504,YES,1,54.0,03/2014,2014,No,864000.0,0.0,0.0,Hemat,False
3583,1335,Mastercard,Debit,5852720136795701,08/2023,35,YES,2,32036.0,06/2014,2014,No,512576000.0,0.0,0.0,Hemat,False
5066,816,Visa,Debit,4426138047544539,06/2020,937,YES,2,13593.0,10/2006,2006,No,217488000.0,1189760.0,4.0,Normal,False
2968,816,Mastercard,Debit,5499461944095274,02/2022,35,YES,2,13343.0,05/2008,2011,No,213488000.0,1189760.0,4.0,Normal,False
3774,816,Mastercard,Debit,5088684137633769,05/2024,987,YES,2,6103.0,07/2006,2008,No,97648000.0,1189760.0,4.0,Normal,False
3891,816,Mastercard,Debit,5879315999568109,06/2016,459,YES,1,2646.0,07/2009,2015,No,42336000.0,1189760.0,4.0,Normal,False
4468,816,Amex,Credit,317788535363713,08/2021,583,YES,1,9200.0,08/2018,2018,No,147200000.0,1189760.0,4.0,Normal,False
404,1081,Amex,Credit,308645722065737,06/2021,218,YES,2,21200.0,01/2020,2020,No,339200000.0,8797280.0,7.0,Boros,True
3427,1081,Mastercard,Credit,5741278205602111,01/2024,414,YES,1,10400.0,06/2009,2010,No,166400000.0,8797280.0,7.0,Boros,True
3892,1081,Mastercard,Debit,5307705411215347,07/2022,574,YES,1,27377.0,07/2009,2016,No,438032000.0,8797280.0,7.0,Boros,True
5568,1385,Mastercard,Credit,5050755589048179,10/2024,657,YES,1,20900.0,11/2009,2010,No,334400000.0,12571680.0,10.0,Boros,True
3807,1385,Mastercard,Debit,5045568837955027,04/2024,43,YES,2,39632.0,07/2007,2013,No,634112000.0,12571680.0,10.0,Boros,True
4955,1385,Mastercard,Debit (Prepaid),5570718950254395,01/2020,437,YES,2,44.0,10/2001,2013,No,704000.0,12571680.0,10.0,Boros,True
4344,1385,Visa,Debit,4690085698241971,01/2021,125,YES,1,48489.0,08/2010,2014,No,775824000.0,12571680.0,10.0,Boros,True
4190,1385,Visa,Debit,4338834700731550,01/2008,529,YES,2,32725.0,08/2006,2013,No,523600000.0,12571680.0,10.0,Boros,True
1256,1385,Visa,Debit,4083090955300562,12/2022,259,YES,2,36940.0,02/2010,2010,No,591040000.0,12571680.0,10.0,Boros,True
405,1125,Amex,Credit,394025181428995,09/2020,465,YES,1,23100.0,01/2020,2020,No,369600000.0,0.0,0.0,Hemat,False
616,1125,Mastercard,Debit,5534546903363095,12/2022,833,YES,1,41040.0,01/2020,2020,No,656640000.0,0.0,0.0,Hemat,False
4881,1125,Amex,Credit,331368783471362,12/2021,673,YES,2,13200.0,09/2015,2015,No,211200000.0,0.0,0.0,Hemat,False
3601,1125,Visa,Debit,4218957266147893,05/2021,909,YES,2,29200.0,06/2015,2015,No,467200000.0,0.0,0.0,Hemat,False
617,1952,Mastercard,Debit,5134582028672733,10/2022,955,YES,3,13831.0,01/2020,2020,No,221296000.0,0.0,0.0,Hemat,False
1647,1870,Mastercard,Credit,5936696982149215,03/2024,2,NO,1,18900.0,02/2020,2020,No,302400000.0,0.0,0.0,Hemat,False
1914,1870,Visa,Debit,4680529603481904,02/2020,619,YES,1,39850.0,02/2020,2020,No,637600000.0,0.0,0.0,Hemat,False
5984,1345,Visa,Credit,4237922362360030,09/2020,228,YES,1,13900.0,12/2009,2011,No,222400000.0,4534400.0,8.0,Normal,False
2497,1345,Visa,Debit,4238638738530462,12/2020,310,YES,2,17470.0,04/2005,2008,No,279520000.0,4534400.0,8.0,Normal,False
2187,1345,Mastercard,Debit,5401027644157329,09/2021,636,YES,1,2267.0,03/2008,2014,No,36272000.0,4534400.0,8.0,Normal,False
2234,1345,Visa,Debit,4957976241533689,04/2014,976,YES,2,4031.0,03/2009,2014,No,64496000.0,4534400.0,8.0,Normal,False
4208,1345,Mastercard,Debit,5918431905940133,11/2023,600,YES,2,21833.0,08/2007,2011,No,349328000.0,4534400.0,8.0,Normal,False
287,1345,Visa,Debit,4988009818611006,05/2021,45,YES,2,16857.0,01/2011,2017,No,269712000.0,4534400.0,8.0,Normal,False
5633,1345,Visa,Debit,4559661567211049,05/2023,584,NO,1,2518.0,11/2010,2010,No,40288000.0,4534400.0,8.0,Normal,False
3775,1345,Mastercard,Debit,5137677910118616,03/2020,394,YES,2,12863.0,07/2006,2010,No,205808000.0,4534400.0,8.0,Normal,False
3060,1695,Mastercard,Credit,5064256706957228,07/2022,302,YES,2,12700.0,05/2010,2015,No,203200000.0,7744800.0,6.0,Boros,True
114,1695,Visa,Debit,4038689742921264,12/2021,770,YES,3,2851.0,01/2006,2007,No,45616000.0,7744800.0,6.0,Boros,True
48,1695,Amex,Credit,334769960118945,06/2020,735,YES,2,4100.0,01/2004,2004,No,65600000.0,7744800.0,6.0,Boros,True
274,1695,Mastercard,Debit,5322366368652292,01/2016,702,YES,2,20838.0,01/2011,2011,No,333408000.0,7744800.0,6.0,Boros,True
